Wall time,Step,Value
1588443916.7686446,0,0.7371115684509277
1588443917.3216486,1,0.689215898513794
1588443917.8817952,2,0.6689955592155457
1588443918.4795468,3,0.5880138874053955
1588443919.0187461,4,0.5164210796356201
1588443919.5555415,5,0.4557020664215088
1588443920.1215918,6,0.3985807001590729
1588443920.6549573,7,0.3579477369785309
1588443921.1874068,8,0.3175028860569
1588443921.7221956,9,0.2743135094642639
1588443922.2763531,10,0.23779599368572235
1588443922.8736358,11,0.20137938857078552
1588443923.4459558,12,0.16035735607147217
1588443924.013668,13,0.14216654002666473
1588443924.5611832,14,0.10696662962436676
1588443925.1110308,15,0.08560779690742493
1588443925.6565533,16,0.05534088984131813
1588443926.2540205,17,0.03326619789004326
1588443926.798218,18,0.024380916729569435
1588443927.3608546,19,0.013114473782479763
1588443927.9301205,20,0.008159401826560497
1588443928.540347,21,0.005812287330627441
1588443929.1505675,22,0.003583052894100547
1588443929.7287989,23,0.0023801433853805065
1588443930.2775996,24,0.001833720481954515
1588443930.8317156,25,0.0014951273333281279
1588443931.3856487,26,0.0012099097948521376
1588443931.92679,27,0.0010706055909395218
1588443932.4755702,28,0.0009271789458580315
1588443933.010771,29,0.0008502408745698631
1588443933.555917,30,0.0007655501831322908
1588443934.0934913,31,0.0007027346291579306
1588443934.6296422,32,0.0006475046393461525
1588443935.1804607,33,0.000600894505623728
1588443935.733013,34,0.0005569817149080336
1588443936.2655175,35,0.000524642295204103
1588443936.823681,36,0.0004884803202003241
1588443937.3842428,37,0.00045960742863826454
1588443937.9403827,38,0.0004320757288951427
1588443938.503196,39,0.0004099572543054819
1588443939.058524,40,0.0003853843663819134
1588443939.618207,41,0.0003656119806692004
1588443940.1674638,42,0.0003463143075350672
1588443940.7309437,43,0.0003296986978966743
1588443941.294431,44,0.00031309129553847015
1588443941.8624592,45,0.00029943246045149863
1588443942.428725,46,0.0002853948681149632
1588443942.9888482,47,0.00027253085863776505
1588443943.6406357,48,0.0002596130361780524
1588443944.18689,49,0.00024819167447276413
1588443944.7528858,50,0.000238150852965191
1588443945.3240128,51,0.00022838717268314213
1588443945.8943224,52,0.00021926221961621195
1588443946.4516728,53,0.0002106907923007384
1588443947.034928,54,0.00020255017443560064
1588443947.6131592,55,0.00019505481759551913
1588443948.1779103,56,0.0001875103625934571
1588443948.7438242,57,0.00018061282753478736
1588443949.3390985,58,0.00017454809858463705
1588443949.9285715,59,0.0001681964931776747
1588443950.5079358,60,0.00016276005771942437
1588443951.0913627,61,0.00015693843306507915
1588443951.6474652,62,0.00015212336438708007
1588443952.2107685,63,0.00014689998351968825
1588443952.8020136,64,0.00014223276230040938
1588443953.3770518,65,0.0001377469307044521
1588443953.9743915,66,0.00013354247494135052
1588443954.558307,67,0.0001294247922487557
1588443955.1306489,68,0.00012583687203004956
1588443955.7223446,69,0.00012162081111455336
1588443956.3150663,70,0.00011826437548734248
1588443956.9110327,71,0.00011511469347169623
1588443957.5014572,72,0.00011171765072504058
1588443958.1233559,73,0.00010849955287994817
1588443958.7023766,74,0.00010564632248133421
1588443959.2981281,75,0.00010282802395522594
1588443959.8844638,76,0.0001000518022920005
1588443960.472185,77,9.726388816488907e-05
1588443961.0521364,78,9.481304732616991e-05
1588443961.6246884,79,9.236945334123448e-05
